F2T43,Holding a phone/camera|Someone is smiling|Someone is laughing|Someone is standing up from somewhere|Playing with a phone/camera|Sitting on sofa/couch,1171
HJ4B1,Holding a picture|Holding some medicine|Putting a laptop somewhere|Someone is awakening somewhere|Watching/looking at a picture|Someone is awakening in bed|Sitting in a bed|Lying on a bed|Snuggling with a blanket|Reaching for and grabbing a picture|Taking a laptop from somewhere|Lying on a sofa/couch,869
ECFMO,Tidying up with a broom|Someone is sneezing|Closing a door|Grasping onto a doorknob|Holding a broom,878
RQRRD,Holding some clothes|Throwing clothes somewhere|Someone is dressing|Putting clothes somewhere|Taking some clothes from somewhere|Someone is undressing|Holding some clothes|Closing a box|Opening a box|Taking something from a box|Walking through a doorway|Someone is running somewhere,1393
BDY1V,Holding a pillow|Snuggling with a pillow|Someone is undressing|Taking some clothes from somewhere|Tidying some clothes|Putting a pillow somewhere|Throwing clothes somewhere|Putting clothes somewhere|Holding some clothes|Taking a pillow from somewhere|Throwing something on the floor,0
2AG8W,Taking off some shoes|Walking through a doorway|Throwing clothes somewhere|Someone is undressing|Putting clothes somewhere|Holding some clothes|Someone is running somewhere|Throwing something on the floor,166
KERO6,Someone is cooking something|Holding some food|Putting some food somewhere|Taking food from somewhere|Holding a dish,661
5RPZA,Lying on the floor|Sitting on the floor|Throwing a box somewhere|Closing a box|Opening a box|Holding a box|Watching television|Throwing something on the floor|Putting a box somewhere,466
ZIOET,,363
3MSZA,Turning off a light|Turning on a light|Someone is eating something|Holding some food|Someone is smiling,930
QUAFE,Putting something on a shelf|Washing some clothes|Holding a bag|Putting a bag somewhere|Taking a bag from somewhere|Tidying some clothes|Putting clothes somewhere|Taking a box from somewhere|Putting a box somewhere|Holding some clothes|Holding some clothes|Holding a cup/glass/bottle of something|Taking some clothes from somewhere,897
0LHWF,Opening a book|Someone is eating something|Sitting in a chair|Holding a sandwich|Someone is going from standing to sitting|Someone is standing up from somewhere|Sitting at a table|Eating a sandwich|Taking a book from somewhere|Putting something on a table|Watching/Reading/Looking at a book|Holding a book|Someone is smiling|Closing a book|Holding some food|Someone is sneezing|Putting a book somewhere,452
0V9WT,Someone is smiling|Taking a broom from somewhere|Tidying something on the floor|Holding a broom,361
3CLVI,Putting something on a shelf|Walking through a doorway|Opening a door|Grasping onto a doorknob|Closing a door|Taking a towel/s from somewhere|Throwing a towel/s somewhere|Tidying up a closet/cabinet|Putting a blanket somewhere|Closing a closet/cabinet|Opening a closet/cabinet|Holding some clothes|Holding some clothes|Throwing clothes somewhere|Putting clothes somewhere|Putting a towel/s somewhere|Taking some clothes from somewhere|Turning on a light,905
3IAPG,Drinking from a cup/glass/bottle|Holding a bag|Taking some clothes from somewhere|Tidying something on the floor|Opening a bag|Throwing clothes somewhere|Someone is dressing|Holding a cup/glass/bottle of something|Putting clothes somewhere|Tidying up a closet/cabinet|Putting a cup/glass/bottle somewhere|Someone is going from standing to sitting|Taking a cup/glass/bottle from somewhere,398
O3Y57,Opening a bag|Closing a door|Someone is sneezing|Walking through a doorway|Throwing clothes somewhere|Putting a bag somewhere|Taking a laptop from somewhere|Putting a laptop somewhere|Taking a bag from somewhere|Holding a bag|Grasping onto a doorknob|Holding a laptop,448
RO8Y6,Opening a bag|Opening a door|Walking through a doorway|Putting a phone/camera somewhere|Holding a phone/camera|Closing a door|Taking a phone/camera from somewhere|Playing with a phone/camera,721
7KW31,Holding a broom|Putting a broom somewhere|Someone is undressing|Throwing clothes somewhere|Tidying up with a broom|Watching something/someone/themselves in a mirror|Putting clothes somewhere|Someone is dressing|Taking a broom from somewhere,341
HMA8E,Closing a window|Holding some medicine|Lying on a bed|Sitting in a bed|Someone is awakening somewhere|Someone is awakening in bed|Watching/Looking outside of a window,427
J7BOV,Holding a phone/camera|Putting a phone/camera somewhere|Drinking from a cup/glass/bottle|Putting a dish/es somewhere|Putting a cup/glass/bottle somewhere|Holding a cup/glass/bottle of something|Putting something on a table|Holding a dish|Taking a dish/es from somewhere|Someone is standing up from somewhere|Taking a cup/glass/bottle from somewhere,960
8D6PU,Holding a laptop|Holding a cup/glass/bottle of something|Walking through a doorway,910
1F4JZ,Taking/consuming some medicine|Watching something/someone/themselves in a mirror|Holding some food|Smiling in a mirror|Drinking from a cup/glass/bottle|Smiling in a mirror,944
RGTLB,Watching a laptop or something on a laptop|Someone is smiling|Someone is laughing|Sitting in a chair|Working at a table|Sitting at a table|Working/Playing on a laptop,901
75F82,Holding a vacuum|Someone is sneezing|Someone is eating something|Walking through a doorway,346
0IKE9,Watching television|Sitting in a chair|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere|Drinking from a cup/glass/bottle|Taking a cup/glass/bottle from somewhere,1036
H047B,Holding a bag|Opening a bag|Holding a broom|Tidying up with a broom|Taking a broom from somewhere|Taking a bag from somewhere|Tidying something on the floor|Putting a broom somewhere,920
GN0M8,Walking through a doorway|Taking a broom from somewhere|Washing something with a towel|Watching/looking at a picture|Holding a broom|Reaching for and grabbing a picture|Holding a towel/s,596
8HW76,Laughing at television|Watching television|Holding a blanket|Snuggling with a blanket|Lying on a sofa/couch|Someone is laughing|Holding some clothes|Holding a pillow|Watching/looking at a picture|Snuggling with a pillow,976
MLHCK,Drinking from a cup/glass/bottle|Holding a mirror|Watching something/someone/themselves in a mirror|Someone is running somewhere|Holding a towel/s|Taking a cup/glass/bottle from somewhere|Washing something with a towel|Holding a cup/glass/bottle of something,932
Y7CGN,Holding a shoe/shoes|Taking shoes from somewhere|Holding a broom|Putting a broom somewhere|Taking a broom from somewhere|Putting shoes somewhere|Tidying something on the floor|Walking through a doorway,990
KOQGE,Closing a door|Opening a door|Someone is running somewhere|Playing with a phone/camera|Sitting in a chair|Walking through a doorway|Holding a phone/camera,921
MME0V,Fixing a door|Fixing a doorknob|Grasping onto a doorknob,852
50EBU,Eating a sandwich|Holding a sandwich|Someone is eating something|Watching television|Holding some food,481
M8OYC,Putting a bag somewhere|Tidying up a closet/cabinet|Putting something on a shelf|Walking through a doorway|Holding some food|Holding a bag|Closing a door|Closing a closet/cabinet|Putting some food somewhere|Taking food from somewhere|Putting groceries somewhere,1014
GR4MX,Holding a towel/s|Holding a broom|Tidying something on the floor|Tidying up with a broom|Putting a broom somewhere,918
8W829,Holding a sandwich|Putting a sandwich somewhere|Holding a bag|Walking through a doorway|Putting something on a shelf|Tidying a shelf or something on a shelf|Taking a bag from somewhere|Taking a bag from somewhere,1032
31YNM,Fixing a light|Turning on a light|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Sitting in a chair|Putting a cup/glass/bottle somewhere|Taking a cup/glass/bottle from somewhere|Sitting on sofa/couch,760
RLQ9K,Taking/consuming some medicine|Someone is eating something|Watching/Looking outside of a window|Holding some medicine|Holding some medicine|Drinking from a cup/glass/bottle,938
JCFFS,,913
LXLW4,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Sitting in a chair|Watching television|Putting a cup/glass/bottle somewhere|Sitting on sofa/couch|Taking a cup/glass/bottle from somewhere,1089
8IDIY,Putting a broom somewhere|Closing a laptop|Holding a broom|Taking a laptop from somewhere|Holding a laptop,150
IGF81,Holding some medicine|Tidying up a towel/s|Washing something with a towel|Tidying up a table|Washing a table|Taking/consuming some medicine|Opening a closet/cabinet|Opening a door|Closing a closet/cabinet,0
HP3HV,Someone is undressing|Someone is smiling|Turning off a light|Holding some clothes|Someone is dressing,557
HQ8ZM,Walking through a doorway|Holding a phone/camera|Putting a phone/camera somewhere|Putting something on a table|Playing with a phone/camera,353
QBUAT,Holding a blanket|Someone is undressing|Someone is dressing|Opening a closet/cabinet|Grasping onto a doorknob|Taking some clothes from somewhere|Holding some clothes|Throwing a blanket somewhere|Opening a door|Taking a blanket from somewhere|Putting clothes somewhere|Closing a door|Grasping onto a doorknob|Putting a blanket somewhere|Closing a closet/cabinet|Taking some clothes from somewhere|Holding some clothes|Tidying some clothes|Throwing a blanket somewhere,904
SR8IK,Drinking from a cup/glass/bottle|Working on paper/notebook|Someone is awakening somewhere|Working at a table|Holding a cup/glass/bottle of something|Drinking from a cup/glass/bottle|Sitting at a table|Sitting in a chair|Taking a dish/es from somewhere|Taking a cup/glass/bottle from somewhere|Putting something on a table|Putting a cup/glass/bottle somewhere|Watching/Reading/Looking at a book,917
9EEGQ,Putting something on a shelf|Putting a dish/es somewhere|Closing a door|Opening a door|Fixing a door|Holding a dish,931
JOHZ0,Drinking from a cup/glass/bottle|Putting something on a table|Holding a cup/glass/bottle of something|Taking a cup/glass/bottle from somewhere|Putting a cup/glass/bottle somewhere|Holding a dish|Putting a dish/es somewhere|Taking a dish/es from somewhere,998
318CP,Eating a sandwich|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Opening a bag|Someone is eating something|Lying on a bed|Holding some food|Putting some food somewhere|Holding a bag|Putting a sandwich somewhere|Taking a sandwich from somewhere|Taking food from somewhere|Holding a sandwich|Putting a bag somewhere|Taking a bag from somewhere,972
UM5II,Holding a dish|Someone is sneezing|Someone is eating something|Holding some medicine|Putting a dish/es somewhere|Putting some food somewhere|Putting something on a table|Holding some food,562
HS14N,Closing a closet/cabinet|Someone is running somewhere|Closing a door|Taking a dish/es from somewhere|Opening a door|Holding a dish|Opening a closet/cabinet,932
F024X,Putting a pillow somewhere|Someone is undressing|Taking some clothes from somewhere|Taking off some shoes|Holding a pillow|Throwing a pillow somewhere,951
ZFT06,Holding a cup/glass/bottle of something|Someone is laughing|Opening a refrigerator|Taking a cup/glass/bottle from somewhere|Closing a refrigerator|Taking a dish/es from somewhere|Holding a dish|Someone is smiling|Opening a door|Closing a door,0
O3HV7,Someone is awakening in bed|Snuggling with a blanket|Putting a cup/glass/bottle somewhere|Lying on a bed|Someone is awakening somewhere|Drinking from a cup/glass/bottle|Putting a cup/glass/bottle somewhere|Taking a cup/glass/bottle from somewhere|Holding a cup/glass/bottle of something|Sitting in a bed|Snuggling with a pillow,1039
DOLQ1,Opening a closet/cabinet|Holding some medicine,71
MLWB5,Putting a laptop somewhere|Taking a laptop from somewhere|Fixing their hair|Holding a towel/s|Taking a towel/s from somewhere|Holding a laptop|Someone is awakening somewhere|Lying on the floor|Sitting on the floor,925
47Y1V,Holding a picture|Holding some clothes|Someone is holding a paper/notebook|Putting clothes somewhere|Putting a dish/es somewhere,731
8XJP7,Holding a dish|Taking a dish/es from somewhere|Tidying up a table|Putting a dish/es somewhere|Taking food from somewhere,822
UY0SK,Eating a sandwich|Watching television|Someone is going from standing to sitting|Someone is standing up from somewhere|Holding a sandwich|Someone is sneezing|Someone is eating something|Taking paper/notebook from somewhere|Sitting in a chair|Holding some food|Putting their paper/notebook somewhere|Tidying something on the floor|Taking a dish/es from somewhere|Taking food from somewhere|Taking a sandwich from somewhere|Holding a dish,446
AM3U4,Someone is smiling|Turning on a light,914
DPLMM,Turning off a light|Putting a pillow somewhere|Snuggling with a pillow|Lying on the floor|Sitting on the floor|Someone is standing up from somewhere|Someone is going from standing to sitting|Someone is awakening somewhere|Walking through a doorway|Holding a pillow|Someone is awakening somewhere|Taking a pillow from somewhere,212
5GHV3,Holding a book|Taking a book from somewhere|Someone is dressing|Putting clothes somewhere|Smiling at a book|Watching/Reading/Looking at a book|Someone is smiling|Holding some clothes|Someone is laughing|Taking some clothes from somewhere,1032
M4Z0M,Eating a sandwich|Holding a sandwich|Someone is eating something|Holding some food|Walking through a doorway,503
ZSAQG,Watching something/someone/themselves in a mirror|Someone is running somewhere|Fixing their hair|Smiling in a mirror|Holding a mirror|Holding a shoe/shoes|Walking through a doorway,924
HXUI5,Fixing their hair|Putting on shoe/shoes|Taking a phone/camera from somewhere|Someone is dressing|Taking a picture of something|Holding a phone/camera|Holding some clothes|Watching something/someone/themselves in a mirror|Taking some clothes from somewhere,0
ZUU8W,Working/Playing on a laptop|Sitting in a chair|Washing some clothes|Someone is dressing|Holding a laptop,900
IKYAW,Fixing a doorknob|Someone is smiling|Closing a door|Fixing a door|Closing a closet/cabinet,876
S407A,Holding a dish|Putting a dish/es somewhere|Pouring something into a cup/glass/bottle|Sitting in a chair|Wash a dish/dishes|Putting something on a table|Putting something on a table|Putting something on a table|Taking a cup/glass/bottle from somewhere|Holding a towel/s|Working at a table|Washing something with a towel|Putting a towel/s somewhere|Putting a cup/glass/bottle somewhere|Holding a cup/glass/bottle of something|Sitting at a table,357
XSVLL,Holding a mirror|Watching something/someone/themselves in a mirror|Someone is running somewhere|Someone is going from standing to sitting|Sitting in a chair|Sitting at a table|Someone is standing up from somewhere|Sitting on a table|Putting something on a table|Walking through a doorway,478
0HR01,Holding a blanket|Opening a door|Opening a closet/cabinet|Grasping onto a doorknob,905
AVSPS,Tidying up with a broom|Holding some food|Someone is eating something|Someone is standing up from somewhere|Sitting on sofa/couch|Tidying something on the floor|Putting a dish/es somewhere|Taking a broom from somewhere|Holding a broom|Putting some food somewhere|Holding a dish,1163
DCV2M,Holding a phone/camera|Someone is standing up from somewhere|Someone is undressing|Someone is awakening somewhere|Lying on a bed|Someone is awakening in bed|Taking a phone/camera from somewhere|Playing with a phone/camera|Sitting in a bed,943
K1QIV,Tidying up with a broom|Someone is smiling|Watching something/someone/themselves in a mirror|Someone is standing up from somewhere|Holding a broom|Holding a broom|Tidying something on the floor,919
VVQYB,Sitting in a chair|Walking through a doorway|Someone is smiling|Someone is laughing,1175
FR5FD,Drinking from a cup/glass/bottle|Sitting at a table|Someone is standing up from somewhere|Holding a dish|Holding a cup/glass/bottle of something|Watching/Looking outside of a window|Sitting in a chair,369
2FG3P,Talking on a phone/camera|Playing with a phone/camera|Holding a phone/camera,391
J1KLV,Holding a phone/camera|Closing a door|Opening a door|Holding a blanket|Walking through a doorway|Grasping onto a doorknob|Holding a towel/s|Playing with a phone/camera|Holding some clothes,875
Q3Z4V,Drinking from a cup/glass/bottle|Someone is undressing|Someone is going from standing to sitting|Taking some clothes from somewhere|Holding some clothes|Sitting on the floor|Putting a cup/glass/bottle somewhere|Taking a cup/glass/bottle from somewhere|Walking through a doorway|Holding a cup/glass/bottle of something,751
6V20P,Putting something on a shelf|Holding a cup/glass/bottle of something|Taking a cup/glass/bottle from somewhere|Tidying a shelf or something on a shelf|Walking through a doorway|Tidying up a closet/cabinet,130
LG7WK,Taking something from a box|Holding a picture|Watching/looking at a picture|Sitting on the floor|Reaching for and grabbing a picture|Lying on the floor,253
1LEE4,Someone is sneezing|Someone is standing up from somewhere|Wash a dish/dishes,682
1TIAK,Someone is holding a paper/notebook|Someone is going from standing to sitting|Putting something on a shelf|Someone is standing up from somewhere|Sitting in a chair|Taking paper/notebook from somewhere|Working on paper/notebook|Walking through a doorway,947
JVOM3,Holding a book|Watching/Reading/Looking at a book|Closing a book|Someone is undressing|Taking off some shoes|Someone is dressing|Putting something on a table|Turning off a light|Turning on a light|Putting a book somewhere|Throwing clothes somewhere,939
3B97C,Holding a laptop|Putting something on a shelf|Putting something on a table|Someone is running somewhere|Putting a laptop somewhere,615
HBL9L,Working/Playing on a laptop|Eating a sandwich|Someone is eating something|Holding some food|Watching a laptop or something on a laptop|Holding a sandwich|Holding a laptop|Putting a sandwich somewhere|Taking a sandwich from somewhere|Taking food from somewhere,208
4H64T,Closing a refrigerator|Opening a refrigerator|Watching television|Someone is eating something|Putting some food somewhere|Holding some food|Walking through a doorway|Taking a dish/es from somewhere|Taking food from somewhere,0
UYZKX,Throwing a blanket somewhere|Someone is sneezing|Putting clothes somewhere|Grasping onto a doorknob|Walking through a doorway|Holding some clothes|Opening a closet/cabinet|Turning on a light|Opening a door|Putting a blanket somewhere|Holding a towel/s|Holding a blanket|Throwing clothes somewhere,912
KZS5M,Closing a door|Turning on a light|Sitting in a bed|Eating a sandwich|Someone is eating something|Sitting on sofa/couch|Taking a dish/es from somewhere|Watching television|Taking a sandwich from somewhere|Holding some food|Someone is going from standing to sitting|Grasping onto a doorknob|Taking food from somewhere|Holding a sandwich|Walking through a doorway,597
OMFVL,Grasping onto a doorknob|Holding a box|Someone is smiling|Fixing a doorknob|Taking a box from somewhere,0
VAV4C,Walking through a doorway|Drinking from a cup/glass/bottle|Eating a sandwich|Holding a sandwich|Someone is eating something|Holding a dish|Holding some food|Holding a cup/glass/bottle of something|Someone is standing up from somewhere,0
GI61S,Fixing a light|Holding a sandwich|Holding some food|Standing on a chair,695
74GN1,Holding a towel/s|Someone is cooking something|Putting a towel/s somewhere|Taking a dish/es from somewhere|Putting some food somewhere|Holding some food|Holding a dish|Taking food from somewhere,937
GHC5X,Closing a box|Holding a box|Holding a cup/glass/bottle of something|Someone is standing up from somewhere|Walking through a doorway|Taking a cup/glass/bottle from somewhere|Drinking from a cup/glass/bottle|Putting a cup/glass/bottle somewhere|Taking a box from somewhere,648
AWW55,Eating a sandwich|Holding a sandwich|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Sitting on sofa/couch|Someone is eating something|Putting a sandwich somewhere|Tidying some clothes|Putting some food somewhere|Throwing clothes somewhere|Taking some clothes from somewhere|Holding some food|Taking a sandwich from somewhere|Putting something on a table|Someone is going from standing to sitting|Putting clothes somewhere|Holding some clothes|Sitting in a bed|Taking a pillow from somewhere|Taking food from somewhere,1000
DD3Q1,Putting on shoe/shoes|Sitting in a chair|Someone is dressing|Sitting on sofa/couch|Holding a shoe/shoes|Sitting on sofa/couch|Taking shoes from somewhere,753
HYOQB,Sitting in a bed|Taking off some shoes|Laughing at television|Someone is undressing|Watching television|Laughing at television|Someone is standing up from somewhere|Walking through a doorway,130
R1KMF,Taking a bag from somewhere|Tidying up a towel/s|Putting a bag somewhere|Opening a bag|Tidying up a blanket/s|Holding a bag|Putting a towel/s somewhere|Grasping onto a doorknob|Holding a towel/s|Opening a door|Walking through a doorway,846
W7CR5,Throwing a towel/s somewhere|Holding a blanket|Throwing a blanket somewhere|Someone is smiling,923
S7JTZ,Watching something/someone/themselves in a mirror|Taking a picture of something|Holding a phone/camera|Someone is going from standing to sitting|Putting a phone/camera somewhere|Walking through a doorway|Someone is laughing|Playing with a phone/camera|Fixing their hair|Someone is smiling,849
FT9PW,,932
FQS7O,Taking a towel/s from somewhere|Sitting on the floor|Sitting at a table|Working on paper/notebook|Someone is standing up from somewhere|Tidying up a table|Someone is holding a paper/notebook|Holding a towel/s|Putting a book somewhere|Closing a book|Working at a table|Tidying up a towel/s|Taking a blanket from somewhere|Holding a blanket|Watching/Reading/Looking at a book|Tidying a shelf or something on a shelf|Holding a book,409
3G1OQ,Lying on a bed|Watching something/someone/themselves in a mirror|Fixing their hair|Playing with a phone/camera|Someone is standing up from somewhere|Putting a phone/camera somewhere|Holding a phone/camera,659
NBMH9,Closing a door|Opening a door|Someone is going from standing to sitting|Sitting in a chair|Walking through a doorway,904
SY5QP,Holding a sandwich|Opening a closet/cabinet|Drinking from a cup/glass/bottle|Someone is standing up from somewhere|Holding a dish|Closing a door|Putting some food somewhere|Holding a cup/glass/bottle of something|Closing a closet/cabinet|Opening a door|Putting a sandwich somewhere|Taking a cup/glass/bottle from somewhere|Holding some food,922
6FJBD,Closing a box|Opening a box|Closing a laptop|Putting a laptop somewhere|Working/Playing on a laptop|Putting something on a table|Holding a box|Taking a box from somewhere|Holding a laptop|Watching a laptop or something on a laptop|Someone is standing up from somewhere|Sitting on sofa/couch|Walking through a doorway|Sitting in a chair,739
WP5RH,Holding a bag|Taking a bag from somewhere|Walking through a doorway|Someone is running somewhere,997
TUJF4,Holding a shoe/shoes|Closing a door|Grasping onto a doorknob|Walking through a doorway|Taking shoes from somewhere|Opening a door,882
HSKVH,Closing a door|Opening a door|Grasping onto a doorknob|Putting groceries somewhere|Putting something on a shelf|Turning off a light|Holding some medicine|Putting some food somewhere|Opening a closet/cabinet|Putting a cup/glass/bottle somewhere|Closing a closet/cabinet,918
X87CU,Holding a broom|Someone is eating something|Someone is smiling|Holding a bag|Someone is laughing|Putting some food somewhere|Holding some food,1001
PDH7G,Watching something/someone/themselves in a mirror|Holding a bag|Putting something on a table|Fixing their hair|Putting a bag somewhere|Walking through a doorway,867
EDSUD,Putting shoes somewhere|Holding a pillow|Taking off some shoes|Taking a pillow from somewhere|Someone is undressing|Walking through a doorway|Grasping onto a doorknob|Throwing shoes somewhere|Holding some clothes|Opening a door|Closing a door|Putting clothes somewhere,600
YWS08,Washing their hands|Someone is standing up from somewhere|Throwing shoes somewhere|Putting shoes somewhere|Taking off some shoes,94
NEA53,Holding a phone/camera|Playing with a phone/camera|Holding a bag|Walking through a doorway|Taking food from somewhere|Holding some food|Someone is smiling,388
K9EAZ,Watching something/someone/themselves in a mirror|Someone is dressing|Someone is running somewhere|Smiling in a mirror|Holding some clothes|Taking some clothes from somewhere|Someone is smiling|Fixing their hair,996
M3OMM,Holding a blanket|Putting clothes somewhere|Taking a blanket from somewhere|Taking some clothes from somewhere|Someone is undressing|Snuggling with a blanket,295
47RAA,Playing with a phone/camera|Pouring something into a cup/glass/bottle|Tidying a shelf or something on a shelf|Putting a dish/es somewhere|Putting a phone/camera somewhere|Holding a phone/camera|Taking a phone/camera from somewhere|Tidying up a closet/cabinet|Tidying something on the floor|Putting a cup/glass/bottle somewhere|Taking some clothes from somewhere|Tidying some clothes|Putting clothes somewhere,0
CDVXN,Holding a laptop|Watching a laptop or something on a laptop|Walking through a doorway|Grasping onto a doorknob,797
YT2C3,Holding a towel/s|Washing something with a towel|Opening a door|Putting a phone/camera somewhere|Putting something on a table|Taking a towel/s from somewhere|Putting something on a shelf|Holding a phone/camera|Taking a phone/camera from somewhere|Grasping onto a doorknob|Opening a closet/cabinet,815
K6W5I,Putting a bag somewhere|Putting something on a table|Putting groceries somewhere|Opening a bag|Holding a bag|Walking through a doorway|Putting some food somewhere|Opening a closet/cabinet|Opening a door|Putting something on a shelf,899
K9UXS,Holding some clothes|Taking something from a box|Putting clothes somewhere|Sitting on the floor|Taking some clothes from somewhere|Taking a blanket from somewhere|Tidying up a blanket/s|Tidying some clothes,907
1V30R,Sitting on the floor|Fixing a vacuum|Holding a vacuum|Watching/Looking outside of a window,949
1XBU2,Holding a laptop|Working/Playing on a laptop|Eating a sandwich|Someone is eating something|Someone is laughing|Taking food from somewhere|Holding a sandwich|Someone is smiling|Drinking from a cup/glass/bottle|Sitting at a table|Watching a laptop or something on a laptop|Holding some food|Sitting in a chair,277
P0NLV,Sitting at a table|Working on paper/notebook|Opening a book|Holding a book|Working at a table|Sitting in a chair|Watching/Reading/Looking at a book,436
UD0P0,Taking a picture of something|Holding a phone/camera|Putting something on a table|Drinking from a cup/glass/bottle|Taking a picture of something|Pouring something into a cup/glass/bottle|Pouring something into a cup/glass/bottle|Sitting on the floor|Taking a phone/camera from somewhere|Holding a cup/glass/bottle of something|Holding a cup/glass/bottle of something|Pouring something into a cup/glass/bottle|Sitting in a chair|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere|Putting a cup/glass/bottle somewhere|Taking a cup/glass/bottle from somewhere|Sitting at a table|Playing with a phone/camera|Sitting on a table,964
XNGAV,Holding a phone/camera|Playing with a phone/camera|Taking a picture of something|Someone is sneezing,158
7B6FP,Holding a book|Watching/Reading/Looking at a book|Opening a door|Someone is standing up from somewhere|Sitting on the floor|Grasping onto a doorknob|Walking through a doorway|Closing a book|Opening a book,0
TCOXG,Drinking from a cup/glass/bottle|Taking a cup/glass/bottle from somewhere|Someone is going from standing to sitting|Sitting at a table|Putting something on a shelf|Holding a cup/glass/bottle of something|Sitting on sofa/couch|Putting a book somewhere|Watching television|Holding a book|Sitting in a chair,906
POACA,Holding a book|Opening a book|Taking a book from somewhere|Watching/Reading/Looking at a book|Sitting on sofa/couch|Watching television|Someone is holding a paper/notebook,890
26RQN,Washing a table|Someone is cooking something|Washing something with a towel|Putting a dish/es somewhere|Tidying up a towel/s|Tidying up a table,976
FV8CK,Holding a box|Opening a bag|Throwing clothes somewhere|Taking some clothes from somewhere|Walking through a doorway|Putting clothes somewhere|Throwing something on the floor|Drinking from a cup/glass/bottle,922
8CCEV,Closing a laptop|Working/Playing on a laptop|Holding a pillow|Someone is standing up from somewhere|Sitting on the floor|Taking a laptop from somewhere|Watching television|Throwing a pillow somewhere|Snuggling with a pillow|Tidying something on the floor|Putting something on a table|Holding a laptop|Putting a pillow somewhere|Putting a laptop somewhere,302
0RNG6,Holding a picture|Reaching for and grabbing a picture|Someone is going from standing to sitting|Washing something with a towel|Walking through a doorway|Watching/looking at a picture|Sitting on the floor|Holding a towel/s,350
RSFGZ,Holding a broom|Someone is standing up from somewhere|Throwing something on the floor|Throwing clothes somewhere|Taking a broom from somewhere|Someone is undressing,518
K0FAG,Holding a dish|Holding a cup/glass/bottle of something|Someone is laughing|Holding a sandwich|Someone is smiling|Taking a sandwich from somewhere|Holding some food|Taking food from somewhere|Taking a dish/es from somewhere,446
ZF7YA,Fixing a door|Someone is going from standing to sitting|Sitting on the floor|Someone is running somewhere|Grasping onto a doorknob,1116
CR2IM,Holding a blanket|Snuggling with a blanket|Sitting on sofa/couch|Someone is going from standing to sitting|Someone is standing up from somewhere|Taking some clothes from somewhere|Taking a towel/s from somewhere|Taking a blanket from somewhere|Putting something on a table|Sitting in a chair|Holding a towel/s|Walking through a doorway|Putting a towel/s somewhere|Someone is dressing|Holding a phone/camera,746
DHDCF,Drinking from a cup/glass/bottle|Turning off a light|Someone is smiling|Holding a cup/glass/bottle of something|Walking through a doorway,816
8KRLV,Someone is undressing|Holding some clothes|Putting shoes somewhere|Holding a shoe/shoes,139
76TOK,Watching a laptop or something on a laptop|Drinking from a cup/glass/bottle|Sitting in a chair|Holding a cup/glass/bottle of something|Working at a table|Holding a laptop|Taking a cup/glass/bottle from somewhere|Working/Playing on a laptop,984
MRZ44,Eating a sandwich|Watching a laptop or something on a laptop|Holding a sandwich|Holding some food|Someone is eating something,491
MYBRN,Closing a closet/cabinet|Closing a door|Holding a bag|Someone is sneezing|Tidying a shelf or something on a shelf|Tidying up a closet/cabinet|Taking a bag from somewhere|Opening a bag,371
32K2C,Holding a laptop|Sitting on sofa/couch|Watching television|Fixing their hair|Working/Playing on a laptop|Lying on a sofa/couch|Watching a laptop or something on a laptop,983
H5CJD,Closing a door|Someone is cooking something|Someone is sneezing|Opening a refrigerator|Closing a refrigerator,285
I52A6,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere|Opening a door|Walking through a doorway|Walking through a doorway|Walking through a doorway,1070
01THT,Holding a dish|Putting something on a table|Sitting at a table|Taking a dish/es from somewhere|Putting a dish/es somewhere,460
3JXKZ,Holding a phone/camera|Playing with a phone/camera|Taking a phone/camera from somewhere|Opening a bag|Someone is laughing|Sitting on sofa/couch|Someone is smiling|Putting a phone/camera somewhere,486
4683D,Playing with a phone/camera|Sitting in a chair|Someone is going from standing to sitting|Walking through a doorway|Sitting on sofa/couch|Someone is sneezing|Holding a phone/camera|Holding a phone/camera|Someone is holding a paper/notebook|Someone is smiling,920
35ZZP,Making a sandwich|Opening a refrigerator|Opening a bag|Someone is cooking something|Closing a closet/cabinet|Working at a table|Putting something on a table|Opening a closet/cabinet|Putting some food somewhere|Pouring something into a cup/glass/bottle|Taking food from somewhere|Taking a bag from somewhere|Holding some food|Holding a bag|Putting groceries somewhere|Closing a refrigerator,1093
EW8GX,Holding a box|Putting a phone/camera somewhere|Closing a laptop|Putting a laptop somewhere|Someone is smiling|Holding a phone/camera|Taking a box from somewhere|Walking through a doorway|Taking a box from somewhere|Holding a laptop|Walking through a doorway|Putting a box somewhere|Opening a laptop,882
D0Y4L,Closing a door|Watching television|Walking through a doorway|Taking a phone/camera from somewhere,902
